Entity,Code,Year,Fossil Fuels (TWh)
Colombia,COL,2003,212.495
Colombia,COL,2004,212.809
Colombia,COL,2005,211.682
Colombia,COL,2006,239.899
Colombia,COL,2007,236.872
Colombia,COL,2008,260.94
Colombia,COL,2009,265.682
Colombia,COL,2010,284.491
Colombia,COL,2011,275.577
Colombia,COL,2012,307.021
Colombia,COL,2013,319.438
Colombia,COL,2014,340.319
Colombia,COL,2015,345.793
Colombia,COL,2016,364.983
Colombia,COL,2017,347.856
Colombia,COL,2018,358.344
Colombia,COL,2019,379.969
Colombia,COL,2020,367.244
Croatia,HRV,1990,89.202
Croatia,HRV,1991,67.419
Croatia,HRV,1992,67.644
Croatia,HRV,1993,70.492
Croatia,HRV,1994,68.773
Croatia,HRV,1995,71.017
Croatia,HRV,1996,70.962
Croatia,HRV,1997,76.047
Croatia,HRV,1998,80.897
Croatia,HRV,1999,80.419
Croatia,HRV,2000,77.466
Croatia,HRV,2001,80.422
Croatia,HRV,2002,84.543
Croatia,HRV,2003,90.491
Croatia,HRV,2004,88.545
Croatia,HRV,2005,89.066
Croatia,HRV,2006,89.033
Croatia,HRV,2007,95.014
Croatia,HRV,2008,91.402
Croatia,HRV,2009,85.493
Croatia,HRV,2010,82.442
Croatia,HRV,2011,79.799
Croatia,HRV,2012,72.795
Croatia,HRV,2013,70.368
Croatia,HRV,2014,68.669
Croatia,HRV,2015,70.384
Croatia,HRV,2016,72.108
Croatia,HRV,2017,75.561
Croatia,HRV,2018,71.602
Croatia,HRV,2019,72.605
Croatia,HRV,2020,68.957
Cyprus,CYP,1965,4.68
Cyprus,CYP,1966,5.339
Cyprus,CYP,1967,5.787
Cyprus,CYP,1968,6.427
Cyprus,CYP,1969,7.59
Cyprus,CYP,1970,8.005
Cyprus,CYP,1971,9.549
Cyprus,CYP,1972,10.737
Cyprus,CYP,1973,11.519
Cyprus,CYP,1974,10.213
Cyprus,CYP,1975,8.53
Cyprus,CYP,1976,8.673
Cyprus,CYP,1977,9.797
Cyprus,CYP,1978,10.044
Cyprus,CYP,1979,10.193
Cyprus,CYP,1980,10.279
Cyprus,CYP,1981,9.856
Cyprus,CYP,1982,11.814
Cyprus,CYP,1983,12.431
Cyprus,CYP,1984,12.612
Cyprus,CYP,1985,13.565
Cyprus,CYP,1986,14.143
Cyprus,CYP,1987,17.281
Cyprus,CYP,1988,17.845
Cyprus,CYP,1989,18.312
Cyprus,CYP,1990,19.275
Cyprus,CYP,1991,19.512
Cyprus,CYP,1992,22.797
Cyprus,CYP,1993,23.69
Cyprus,CYP,1994,23.732
Cyprus,CYP,1995,25.231
Cyprus,CYP,1996,25.605
Cyprus,CYP,1997,25.852
Cyprus,CYP,1998,27.447
Cyprus,CYP,1999,28.881
Cyprus,CYP,2000,30.261
Cyprus,CYP,2001,30.61
Cyprus,CYP,2002,30.186
Cyprus,CYP,2003,32.088
Cyprus,CYP,2004,31.226
Cyprus,CYP,2005,34.99
Cyprus,CYP,2006,34.408
Cyprus,CYP,2007,34.966
Cyprus,CYP,2008,35.643
Cyprus,CYP,2009,34.731
Cyprus,CYP,2010,33.674
Cyprus,CYP,2011,33.027
Cyprus,CYP,2012,30.693
Cyprus,CYP,2013,27.19
Cyprus,CYP,2014,27.295
Cyprus,CYP,2015,27.969
Cyprus,CYP,2016,30.471
Cyprus,CYP,2017,31.31
Cyprus,CYP,2018,31.103
Cyprus,CYP,2019,30.98
Cyprus,CYP,2020,26.363
Czechia,CZE,1965,462.179
Czechia,CZE,1966,466.064
Czechia,CZE,1967,459.334
Czechia,CZE,1968,480.554
Czechia,CZE,1969,501.992
Czechia,CZE,1970,521.815
Czechia,CZE,1971,550.13
Czechia,CZE,1972,553.108
Czechia,CZE,1973,556.969
Czechia,CZE,1974,560.793
Czechia,CZE,1975,583.936
Czechia,CZE,1976,601.453
Czechia,CZE,1977,619.833
Czechia,CZE,1978,628.992
Czechia,CZE,1979,634.33
Czechia,CZE,1980,613.742
Czechia,CZE,1981,610.131
Czechia,CZE,1982,604.067
Czechia,CZE,1983,604.517
Czechia,CZE,1984,622.949
Czechia,CZE,1985,619.768
Czechia,CZE,1986,615.559
Czechia,CZE,1987,615.602
Czechia,CZE,1988,616.379
Czechia,CZE,1989,595.906
Czechia,CZE,1990,507.601
Czechia,CZE,1991,459.995
Czechia,CZE,1992,444.055
Czechia,CZE,1993,438.496
Czechia,CZE,1994,424.27
Czechia,CZE,1995,444.115
Czechia,CZE,1996,459.451
Czechia,CZE,1997,439.893
Czechia,CZE,1998,424.468
Czechia,CZE,1999,403.445
Czechia,CZE,2000,428.373
Czechia,CZE,2001,435.465
Czechia,CZE,2002,424.654
Czechia,CZE,2003,436.258
Czechia,CZE,2004,446.547
Czechia,CZE,2005,442.445
Czechia,CZE,2006,447.799
Czechia,CZE,2007,442.393
Czechia,CZE,2008,429.71
Czechia,CZE,2009,403.889
Czechia,CZE,2010,419.104
Czechia,CZE,2011,402.462
Czechia,CZE,2012,392.822
Czechia,CZE,2013,379.33
Czechia,CZE,2014,370.311
Czechia,CZE,2015,370.132
Czechia,CZE,2016,371.28
Czechia,CZE,2017,380.375
Czechia,CZE,2018,376.141
Czechia,CZE,2019,368.089
Czechia,CZE,2020,323.579
Denmark,DNK,1965,166.134
Denmark,DNK,1966,188.983
Denmark,DNK,1967,190.05
Denmark,DNK,1968,198.605
Denmark,DNK,1969,227.982
Denmark,DNK,1970,242.919
Denmark,DNK,1971,229.564
Denmark,DNK,1972,242.272
Denmark,DNK,1973,234.399
Denmark,DNK,1974,213.243
Denmark,DNK,1975,210.178
Denmark,DNK,1976,231.387
Denmark,DNK,1977,236.113
Denmark,DNK,1978,239.53
Denmark,DNK,1979,239.035
Denmark,DNK,1980,232.829
Denmark,DNK,1981,209.112
Denmark,DNK,1982,199.85
Denmark,DNK,1983,189.829
Denmark,DNK,1984,193
Denmark,DNK,1985,217.461
Denmark,DNK,1986,222.025
Denmark,DNK,1987,213.845
Denmark,DNK,1988,211.091
Denmark,DNK,1989,194.078
Denmark,DNK,1990,199.403
Denmark,DNK,1991,229.457
Denmark,DNK,1992,213.685
Denmark,DNK,1993,225.841
Denmark,DNK,1994,242.767
Denmark,DNK,1995,237.984
Denmark,DNK,1996,283.547
Denmark,DNK,1997,254.107
Denmark,DNK,1998,241.829
Denmark,DNK,1999,232.789
Denmark,DNK,2000,219.737
Denmark,DNK,2001,219.657
Denmark,DNK,2002,216.426
Denmark,DNK,2003,231.081
Denmark,DNK,2004,213.308
Denmark,DNK,2005,204.203
Denmark,DNK,2006,229.538
Denmark,DNK,2007,213.377
Denmark,DNK,2008,204.957
Denmark,DNK,2009,191.27
Denmark,DNK,2010,195.93
Denmark,DNK,2011,177.457
Denmark,DNK,2012,158.741
Denmark,DNK,2013,164.958
Denmark,DNK,2014,152.882
Denmark,DNK,2015,143.629
Denmark,DNK,2016,146.851
Denmark,DNK,2017,138.447
Denmark,DNK,2018,139.126
Denmark,DNK,2019,127.582
Denmark,DNK,2020,105.171
Eastern Africa,,1965,85.834
Eastern Africa,,1966,92.734
Eastern Africa,,1967,96.492
Eastern Africa,,1968,100.779
Eastern Africa,,1969,104.405
Eastern Africa,,1970,111.347
Eastern Africa,,1971,128.092
Eastern Africa,,1972,130.014
Eastern Africa,,1973,137.805
Eastern Africa,,1974,135.634
Eastern Africa,,1975,128.773
Eastern Africa,,1976,136.806
Eastern Africa,,1977,132.855
Eastern Africa,,1978,130.403
Eastern Africa,,1979,131.861
Eastern Africa,,1980,136.829
Eastern Africa,,1981,132.099
Eastern Africa,,1982,127.548
Eastern Africa,,1983,129.29
Eastern Africa,,1984,129.594
Eastern Africa,,1985,133.84
Eastern Africa,,1986,145.004
Eastern Africa,,1987,152.5
Eastern Africa,,1988,162.922
Eastern Africa,,1989,167.489
Eastern Africa,,1990,185.533
Eastern Africa,,1991,172.668
Eastern Africa,,1992,174.283
Eastern Africa,,1993,186.898
Eastern Africa,,1994,188.377
Eastern Africa,,1995,192.025
Eastern Africa,,1996,193.34
Eastern Africa,,1997,200.305
Eastern Africa,,1998,200.014
Eastern Africa,,1999,201.836
Eastern Africa,,2000,200.207
Eastern Africa,,2001,211.169
Eastern Africa,,2002,211.419
Eastern Africa,,2003,205.993
Eastern Africa,,2004,229.777
Eastern Africa,,2005,238.474
Eastern Africa,,2006,245.036
Eastern Africa,,2007,254.494
Eastern Africa,,2008,253.505
Eastern Africa,,2009,268.12
Eastern Africa,,2010,285.787
Eastern Africa,,2011,303.809
Eastern Africa,,2012,302.522
Eastern Africa,,2013,336.297
Eastern Africa,,2014,369.818
Eastern Africa,,2015,392.564
Eastern Africa,,2016,390.062
Eastern Africa,,2017,417.614
Eastern Africa,,2018,439.096
Eastern Africa,,2019,447.632
Eastern Africa,,2020,384.833
Ecuador,ECU,1965,7.921
Ecuador,ECU,1966,8.27
Ecuador,ECU,1967,8.931
Ecuador,ECU,1968,10.672
Ecuador,ECU,1969,11.293
Ecuador,ECU,1970,13.575
Ecuador,ECU,1971,14.93
Ecuador,ECU,1972,15.643
Ecuador,ECU,1973,16.866
Ecuador,ECU,1974,19.709
Ecuador,ECU,1975,19.601
Ecuador,ECU,1976,21.836
Ecuador,ECU,1977,26.443
Ecuador,ECU,1978,27.045
Ecuador,ECU,1979,28.502
Ecuador,ECU,1980,36.24
Ecuador,ECU,1981,40.752
Ecuador,ECU,1982,44.666
Ecuador,ECU,1983,41.25
Ecuador,ECU,1984,42.011
Ecuador,ECU,1985,51.272
Ecuador,ECU,1986,52.042
Ecuador,ECU,1987,52.352
Ecuador,ECU,1988,61.801
Ecuador,ECU,1989,63.799
Ecuador,ECU,1990,66.233
Ecuador,ECU,1991,74.423
Ecuador,ECU,1992,74.268
Ecuador,ECU,1993,75.05
Ecuador,ECU,1994,80.905
Ecuador,ECU,1995,79.555
Ecuador,ECU,1996,89.151
Ecuador,ECU,1997,100.894
Ecuador,ECU,1998,101.596
Ecuador,ECU,1999,88.997
Ecuador,ECU,2000,81.606
Ecuador,ECU,2001,84.69
Ecuador,ECU,2002,82.125
Ecuador,ECU,2003,84.902
Ecuador,ECU,2004,92.667
Ecuador,ECU,2005,100.664
Ecuador,ECU,2006,106.872
Ecuador,ECU,2007,107.971
Ecuador,ECU,2008,110.588
Ecuador,ECU,2009,113.272
Ecuador,ECU,2010,130.316
Ecuador,ECU,2011,132.903
Ecuador,ECU,2012,139.263
Ecuador,ECU,2013,148.138
Ecuador,ECU,2014,155.794
Ecuador,ECU,2015,150.871
Ecuador,ECU,2016,142.904
Ecuador,ECU,2017,139.106
Ecuador,ECU,2018,148.773
Ecuador,ECU,2019,143.671
Ecuador,ECU,2020,115.919
Egypt,EGY,1965,86.552
Egypt,EGY,1966,91.066
Egypt,EGY,1967,76.77
Egypt,EGY,1968,80.244
Egypt,EGY,1969,61.575
Egypt,EGY,1970,77.566
Egypt,EGY,1971,79.067
Egypt,EGY,1972,89.027
Egypt,EGY,1973,83.335
Egypt,EGY,1974,93.951
Egypt,EGY,1975,104.203
Egypt,EGY,1976,124.958
Egypt,EGY,1977,134.547
Egypt,EGY,1978,140.99
Egypt,EGY,1979,157.672
Egypt,EGY,1980,182.677
Egypt,EGY,1981,210.895
Egypt,EGY,1982,237.975
Egypt,EGY,1983,261.788
Egypt,EGY,1984,288.637
Egypt,EGY,1985,301.799
Egypt,EGY,1986,309.787
Egypt,EGY,1987,330.108
Egypt,EGY,1988,335.77
Egypt,EGY,1989,353.415
Egypt,EGY,1990,361.893
Egypt,EGY,1991,367.111
Egypt,EGY,1992,363.648
Egypt,EGY,1993,363.07
Egypt,EGY,1994,381.505
Egypt,EGY,1995,404.726
Egypt,EGY,1996,427.319
Egypt,EGY,1997,445.694
Egypt,EGY,1998,464.515
Egypt,EGY,1999,497.11
Egypt,EGY,2000,526.371
Egypt,EGY,2001,550.442
Egypt,EGY,2002,566.775
Egypt,EGY,2003,608.281
Egypt,EGY,2004,615.883
Egypt,EGY,2005,663.355
Egypt,EGY,2006,693.707
Egypt,EGY,2007,734.52
Egypt,EGY,2008,774.633
Egypt,EGY,2009,818.407
Egypt,EGY,2010,863.076
Egypt,EGY,2011,879.323
Egypt,EGY,2012,925.572
Egypt,EGY,2013,919.854
Egypt,EGY,2014,918.55
Egypt,EGY,2015,937.521
Egypt,EGY,2016,986.487
Egypt,EGY,2017,1016.422
Egypt,EGY,2018,1029.799
Egypt,EGY,2019,1024.059
Egypt,EGY,2020,956.745
Estonia,EST,1985,118.453
Estonia,EST,1986,117.883
Estonia,EST,1987,119.666
Estonia,EST,1988,117.633
Estonia,EST,1989,121.225
Estonia,EST,1990,120.357
Estonia,EST,1991,108.663
Estonia,EST,1992,78.575
Estonia,EST,1993,62.102
Estonia,EST,1994,62.459
Estonia,EST,1995,58.282
Estonia,EST,1996,61.654
Estonia,EST,1997,60.791
Estonia,EST,1998,56.963
Estonia,EST,1999,52.653
Estonia,EST,2000,53.926
Estonia,EST,2001,56.125
Estonia,EST,2002,55.829
Estonia,EST,2003,60.695
Estonia,EST,2004,62.968
Estonia,EST,2005,62.018
Estonia,EST,2006,60.986
Estonia,EST,2007,69.108
Estonia,EST,2008,65.86
Estonia,EST,2009,57.594
Estonia,EST,2010,68.477
Estonia,EST,2011,70.405
Estonia,EST,2012,70.744
Estonia,EST,2013,73.971
Estonia,EST,2014,71.619
Estonia,EST,2015,66.358
Estonia,EST,2016,66.825
Estonia,EST,2017,72.124
Estonia,EST,2018,75.889
Estonia,EST,2019,54.664
Estonia,EST,2020,45.712
Europe,,1965,11454.494
Europe,,1966,11744
Europe,,1967,12107.089
Europe,,1968,12937.934
Europe,,1969,13947.451
Europe,,1970,14866.4
Europe,,1971,15270.321
Europe,,1972,15968.671
Europe,,1973,16922.331
Europe,,1974,16550.174
Europe,,1975,16263.394
Europe,,1976,17305.681
Europe,,1977,17325.512
Europe,,1978,18001.041
Europe,,1979,18614.598
Europe,,1980,18044.116
Europe,,1981,17279.152
Europe,,1982,16835.32
Europe,,1983,16795.084
Europe,,1984,16967.214
Europe,,1985,20332.097
Europe,,1986,20652.638
Europe,,1987,20936.23
Europe,,1988,20871.29
Europe,,1989,20871.508
Europe,,1990,21067.884
Europe,,1991,20659.845
Europe,,1992,19779.676
Europe,,1993,19201.688
Europe,,1994,18707.701
Europe,,1995,19079.654
Europe,,1996,19543.101
Europe,,1997,19361.934
Europe,,1998,19494.914
Europe,,1999,19303.094
Europe,,2000,19465.454
Europe,,2001,19663.499
Europe,,2002,19646.245
Europe,,2003,20135.275
Europe,,2004,20289.754
Europe,,2005,20404.785
Europe,,2006,20597.342
Europe,,2007,20415.476
Europe,,2008,20124.508
Europe,,2009,18705.144
Europe,,2010,19239.671
Europe,,2011,18756.761
Europe,,2012,18424.047
Europe,,2013,18010.313
Europe,,2014,17048.277
Europe,,2015,17164.007
Europe,,2016,17493.42
Europe,,2017,17725.808
Europe,,2018,17515.17
Europe,,2019,17036.962
Europe,,2020,15263.994
European Union (27),,1965,8769.017
European Union (27),,1966,9030.793
European Union (27),,1967,9390.29
European Union (27),,1968,10091.108
European Union (27),,1969,10985.866
European Union (27),,1970,11787.694
European Union (27),,1971,12176.884
European Union (27),,1972,12811.516
European Union (27),,1973,13575.504
European Union (27),,1974,13356.021
European Union (27),,1975,13184.357
European Union (27),,1976,14138.489
European Union (27),,1977,14078.237
European Union (27),,1978,14664.445
European Union (27),,1979,15154.938
European Union (27),,1980,14826.73
European Union (27),,1981,14142.257
European Union (27),,1982,13717.107
European Union (27),,1983,13612.371
European Union (27),,1984,13770.946
European Union (27),,1985,14275.292
European Union (27),,1986,14405.818
European Union (27),,1987,14605.12
European Union (27),,1988,14559.614
European Union (27),,1989,14678.356
European Union (27),,1990,14514.911
European Union (27),,1991,14335.831
European Union (27),,1992,13964.385
European Union (27),,1993,13737.271
European Union (27),,1994,13645.131
European Union (27),,1995,13995.032
European Union (27),,1996,14411.886
European Union (27),,1997,14275.21
European Union (27),,1998,14425.69
European Union (27),,1999,14294.329
European Union (27),,2000,14323.062
European Union (27),,2001,14543.166
European Union (27),,2002,14535.495
European Union (27),,2003,14881.795
European Union (27),,2004,14974.552
European Union (27),,2005,15021.007
European Union (27),,2006,15100.531
European Union (27),,2007,14900.368
European Union (27),,2008,14665.062
European Union (27),,2009,13641.981
European Union (27),,2010,14010.973
European Union (27),,2011,13549.531
European Union (27),,2012,13197.181
European Union (27),,2013,12903.104
European Union (27),,2014,12208.109
European Union (27),,2015,12457.457
European Union (27),,2016,12680.054
European Union (27),,2017,12918.211
European Union (27),,2018,12748.915
European Union (27),,2019,12382.04
European Union (27),,2020,11005.71
Finland,FIN,1965,87.745
Finland,FIN,1966,100.669
Finland,FIN,1967,103.865
Finland,FIN,1968,119.015
Finland,FIN,1969,139.06
Finland,FIN,1970,153.546
Finland,FIN,1971,154.998
Finland,FIN,1972,166.018
Finland,FIN,1973,185.494
Finland,FIN,1974,170.377
Finland,FIN,1975,175.149
Finland,FIN,1976,196.002
Finland,FIN,1977,193.424
Finland,FIN,1978,207.749
Finland,FIN,1979,214.705
Finland,FIN,1980,214.663
Finland,FIN,1981,185.531
Finland,FIN,1982,177.92
Finland,FIN,1983,171.277
Finland,FIN,1984,180.004
Finland,FIN,1985,195.565
Finland,FIN,1986,198.633
Finland,FIN,1987,208.147
Finland,FIN,1988,207.697
Finland,FIN,1989,211.29
Finland,FIN,1990,220.153
Finland,FIN,1991,220.413
Finland,FIN,1992,214.544
Finland,FIN,1993,217.084
Finland,FIN,1994,238.417
Finland,FIN,1995,218.854
Finland,FIN,1996,238.311
Finland,FIN,1997,231.651
Finland,FIN,1998,227.866
Finland,FIN,1999,227.325
Finland,FIN,2000,224.262
Finland,FIN,2001,237.374
Finland,FIN,2002,246.086
Finland,FIN,2003,273.705
Finland,FIN,2004,253.376
Finland,FIN,2005,223.368
Finland,FIN,2006,253.383
Finland,FIN,2007,246.287
Finland,FIN,2008,223.684
Finland,FIN,2009,212.698
Finland,FIN,2010,237.39
Finland,FIN,2011,212.876
Finland,FIN,2012,193.439
Finland,FIN,2013,201.698
Finland,FIN,2014,186.295
Finland,FIN,2015,175.056
Finland,FIN,2016,185.022
Finland,FIN,2017,175.444
Finland,FIN,2018,180.483
Finland,FIN,2019,169.646
Finland,FIN,2020,154.719
France,FRA,1965,1168.485
France,FRA,1966,1181.735
France,FRA,1967,1285.173
France,FRA,1968,1345.75
France,FRA,1969,1490.122
France,FRA,1970,1615.033
France,FRA,1971,1699.411
France,FRA,1972,1813.459
France,FRA,1973,1988.105
France,FRA,1974,1923.955
France,FRA,1975,1779.189
France,FRA,1976,1950.37
France,FRA,1977,1890.53
France,FRA,1978,1975.618
France,FRA,1979,2021.118
France,FRA,1980,1923.096
France,FRA,1981,1767.748
France,FRA,1982,1677.905
France,FRA,1983,1635.612
France,FRA,1984,1589.161
France,FRA,1985,1582.291
France,FRA,1986,1555.142
France,FRA,1987,1544.504
France,FRA,1988,1531.792
France,FRA,1989,1571.724
France,FRA,1990,1601.256
France,FRA,1991,1707.942
France,FRA,1992,1677.706
France,FRA,1993,1606.062
France,FRA,1994,1551.728
France,FRA,1995,1585.172
France,FRA,1996,1654.884
France,FRA,1997,1624.683
France,FRA,1998,1718.93
France,FRA,1999,1722.831
France,FRA,2000,1719.708
France,FRA,2001,1725.441
France,FRA,2002,1697.535
France,FRA,2003,1730.17
France,FRA,2004,1742.167
France,FRA,2005,1742.59
France,FRA,2006,1711.232
France,FRA,2007,1675.237
France,FRA,2008,1661.717
France,FRA,2009,1587.678
France,FRA,2010,1609.976
France,FRA,2011,1503.188
France,FRA,2012,1500.313
France,FRA,2013,1501.055
France,FRA,2014,1364.986
France,FRA,2015,1392.826
France,FRA,2016,1422.167
France,FRA,2017,1437.185
France,FRA,2018,1404.104
France,FRA,2019,1384.396
France,FRA,2020,1204.267
Germany,DEU,1965,2921.024
Germany,DEU,1966,2924.404
Germany,DEU,1967,2916.717
Germany,DEU,1968,3115.434
Germany,DEU,1969,3365.221
Germany,DEU,1970,3537.809
Germany,DEU,1971,3582.939
Germany,DEU,1972,3700.905
Germany,DEU,1973,3904.611
Germany,DEU,1974,3821.412
Germany,DEU,1975,3642.045
Germany,DEU,1976,3888.084
Germany,DEU,1977,3834.162
Germany,DEU,1978,3969.187
Germany,DEU,1979,4176.212
Germany,DEU,1980,4018.837
Germany,DEU,1981,3856.639
Germany,DEU,1982,3687.202
Germany,DEU,1983,3736.762
Germany,DEU,1984,3811.106
Germany,DEU,1985,3840.234
Germany,DEU,1986,3824.401
Germany,DEU,1987,3824.259
Germany,DEU,1988,3796.163
Germany,DEU,1989,3741.841
Germany,DEU,1990,3703.87
Germany,DEU,1991,3620.406
Germany,DEU,1992,3497.783
Germany,DEU,1993,3492.763
Germany,DEU,1994,3456.354
Germany,DEU,1995,3462.445
Germany,DEU,1996,3578.193
Germany,DEU,1997,3496.782
Germany,DEU,1998,3481.883
Germany,DEU,1999,3392.882
Germany,DEU,2000,3391.779
Germany,DEU,2001,3460.384
Germany,DEU,2002,3408.059
Germany,DEU,2003,3405.059
Germany,DEU,2004,3366.813
Germany,DEU,2005,3308.258
Germany,DEU,2006,3360.62
Germany,DEU,2007,3214.11
Germany,DEU,2008,3225.886
Germany,DEU,2009,3018.434
Germany,DEU,2010,3134.531
Germany,DEU,2011,3032.672
Germany,DEU,2012,3052.566
Germany,DEU,2013,3147.407
Germany,DEU,2014,2963.166
Germany,DEU,2015,2981.137
Germany,DEU,2016,3062.104
Germany,DEU,2017,3065.36
Germany,DEU,2018,2951.882
Germany,DEU,2019,2805.828
Germany,DEU,2020,2546.819
Greece,GRC,1965,76.778
Greece,GRC,1966,81.535
Greece,GRC,1967,90.489
Greece,GRC,1968,95.093
Greece,GRC,1969,98.645
Greece,GRC,1970,108.568
Greece,GRC,1971,130.791
Greece,GRC,1972,147.601
Greece,GRC,1973,172.36
Greece,GRC,1974,167.998
Greece,GRC,1975,192.331
Greece,GRC,1976,213.518
Greece,GRC,1977,221.507
Greece,GRC,1978,222.347
Greece,GRC,1979,192.492
Greece,GRC,1980,191.039
Greece,GRC,1981,186.443
Greece,GRC,1982,188.653
Greece,GRC,1983,193.38
Greece,GRC,1984,200.675
Greece,GRC,1985,212.616
Greece,GRC,1986,211.814
Greece,GRC,1987,233.857
Greece,GRC,1988,248.602
Greece,GRC,1989,271.449
Greece,GRC,1990,282.076
Greece,GRC,1991,282.313
Greece,GRC,1992,290.078
Greece,GRC,1993,293.641
Greece,GRC,1994,297.846
Greece,GRC,1995,306.255
Greece,GRC,1996,311.832
Greece,GRC,1997,322.459
Greece,GRC,1998,343.575
Greece,GRC,1999,340.644
Greece,GRC,2000,360.799
Greece,GRC,2001,367.392
Greece,GRC,2002,365.896
Greece,GRC,2003,381.198
Greece,GRC,2004,381.141
Greece,GRC,2005,381.222
Greece,GRC,2006,388.891
Greece,GRC,2007,405.325
Greece,GRC,2008,390.068
Greece,GRC,2009,368.849
Greece,GRC,2010,343.521
Greece,GRC,2011,342.418
Greece,GRC,2012,315.259
Greece,GRC,2013,283.33
Greece,GRC,2014,269.919
Greece,GRC,2015,266.354
Greece,GRC,2016,260.587
Greece,GRC,2017,277.986
Greece,GRC,2018,272.355
Greece,GRC,2019,289.293
Greece,GRC,2020,231.076
Hong Kong,HKG,1965,26.302
Hong Kong,HKG,1966,28.526
Hong Kong,HKG,1967,33.693
Hong Kong,HKG,1968,36.428
Hong Kong,HKG,1969,42.8
Hong Kong,HKG,1970,45.982
Hong Kong,HKG,1971,48.56
Hong Kong,HKG,1972,55.154
Hong Kong,HKG,1973,57.202
Hong Kong,HKG,1974,58.558
Hong Kong,HKG,1975,55.127
Hong Kong,HKG,1976,65.091
Hong Kong,HKG,1977,70.284
Hong Kong,HKG,1978,73.017
Hong Kong,HKG,1979,74.763
Hong Kong,HKG,1980,76.396
Hong Kong,HKG,1981,81.409
Hong Kong,HKG,1982,89.35
Hong Kong,HKG,1983,94.743
Hong Kong,HKG,1984,97.063
Hong Kong,HKG,1985,100.768
Hong Kong,HKG,1986,105.591
Hong Kong,HKG,1987,116.02
Hong Kong,HKG,1988,133.649
Hong Kong,HKG,1989,142.86
Hong Kong,HKG,1990,139.358
Hong Kong,HKG,1991,144.39
Hong Kong,HKG,1992,169.929
Hong Kong,HKG,1993,185.502
Hong Kong,HKG,1994,168.093
Hong Kong,HKG,1995,180.681
Hong Kong,HKG,1996,180.591
Hong Kong,HKG,1997,182.693
Hong Kong,HKG,1998,186.234
Hong Kong,HKG,1999,188.622
Hong Kong,HKG,2000,197.475
Hong Kong,HKG,2001,249.42
Hong Kong,HKG,2002,243.433
Hong Kong,HKG,2003,251.406
Hong Kong,HKG,2004,281.527
Hong Kong,HKG,2005,270.091
Hong Kong,HKG,2006,285.751
Hong Kong,HKG,2007,304.012
Hong Kong,HKG,2008,282.851
Hong Kong,HKG,2009,308.856
Hong Kong,HKG,2010,321.003
Hong Kong,HKG,2011,328.878
Hong Kong,HKG,2012,316.294
Hong Kong,HKG,2013,324.77
Hong Kong,HKG,2014,317.34
Hong Kong,HKG,2015,326.238
Hong Kong,HKG,2016,334.839
Hong Kong,HKG,2017,359.015
Hong Kong,HKG,2018,361.375
Hong Kong,HKG,2019,344.42
Hong Kong,HKG,2020,257.765
Hungary,HUN,1965,184.754
Hungary,HUN,1966,187.167
Hungary,HUN,1967,178.65
Hungary,HUN,1968,185.343
Hungary,HUN,1969,198.482
Hungary,HUN,1970,213.88
Hungary,HUN,1971,220.813
Hungary,HUN,1972,227.953
Hungary,HUN,1973,246.896
Hungary,HUN,1974,254.522
Hungary,HUN,1975,269.237
Hungary,HUN,1976,287.667
Hungary,HUN,1977,302.539
Hungary,HUN,1978,323.63
Hungary,HUN,1979,320.44
Hungary,HUN,1980,321.508
Hungary,HUN,1981,318.085
Hungary,HUN,1982,319.524
Hungary,HUN,1983,307.005
Hungary,HUN,1984,311.796
Hungary,HUN,1985,314.536
Hungary,HUN,1986,310.304
Hungary,HUN,1987,314.981
Hungary,HUN,1988,300.006
Hungary,HUN,1989,290.022
Hungary,HUN,1990,283.613
Hungary,HUN,1991,262.181
Hungary,HUN,1992,249.281
Hungary,HUN,1993,241.458
Hungary,HUN,1994,243.067
Hungary,HUN,1995,246.307
Hungary,HUN,1996,251.185
Hungary,HUN,1997,244.677
Hungary,HUN,1998,249.191
Hungary,HUN,1999,247.905
Hungary,HUN,2000,239.241
Hungary,HUN,2001,246.413
Hungary,HUN,2002,244.111
Hungary,HUN,2003,252.717
Hungary,HUN,2004,253.046
Hungary,HUN,2005,264.839
Hungary,HUN,2006,262.593
Hungary,HUN,2007,254.107
Hungary,HUN,2008,246.735
Hungary,HUN,2009,220.286
Hungary,HUN,2010,224.363
Hungary,HUN,2011,217.646
Hungary,HUN,2012,199.827
Hungary,HUN,2013,188.351
Hungary,HUN,2014,185.942
Hungary,HUN,2015,198.399
Hungary,HUN,2016,203.326
Hungary,HUN,2017,215.911
Hungary,HUN,2018,217.951
Hungary,HUN,2019,217.87
Hungary,HUN,2020,212.876
Iceland,ISL,1965,5.688
Iceland,ISL,1966,6.107
Iceland,ISL,1967,5.915
Iceland,ISL,1968,6.303
Iceland,ISL,1969,5.773
Iceland,ISL,1970,5.892
Iceland,ISL,1971,6.411
Iceland,ISL,1972,6.865
Iceland,ISL,1973,7.945
Iceland,ISL,1974,7.414
Iceland,ISL,1975,6.963
Iceland,ISL,1976,6.996
Iceland,ISL,1977,7.316
Iceland,ISL,1978,7.709
Iceland,ISL,1979,7.666
Iceland,ISL,1980,7.207
Iceland,ISL,1981,7.211
Iceland,ISL,1982,6.598
Iceland,ISL,1983,6.588
Iceland,ISL,1984,7.061
Iceland,ISL,1985,7.093
