Entity,Code,Year,Oil per capita (kWh)
Africa,,1965,1022.446
Africa,,1966,1091.015
Africa,,1967,1055.404
Africa,,1968,1085.647
Africa,,1969,1072.72
Africa,,1970,1155.078
Africa,,1971,1272.063
Africa,,1972,1343.269
Africa,,1973,1407.242
Africa,,1974,1417.704
Africa,,1975,1444.003
Africa,,1976,1558.802
Africa,,1977,1605.675
Africa,,1978,1644.359
Africa,,1979,1705.255
Africa,,1980,1753.349
Africa,,1981,1811.985
Africa,,1982,1849.577
Africa,,1983,1857.718
Africa,,1984,1846.857
Africa,,1985,1836.605
Africa,,1986,1758.596
Africa,,1987,1804.217
Africa,,1988,1827.042
Africa,,1989,1841.907
Africa,,1990,1816.65
Africa,,1991,1774.423
Africa,,1992,1763.307
Africa,,1993,1732.75
Africa,,1994,1746.445
Africa,,1995,1763.592
Africa,,1996,1763.058
Africa,,1997,1766.739
Africa,,1998,1765.542
Africa,,1999,1786.671
Africa,,2000,1752.829
Africa,,2001,1727.016
Africa,,2002,1723.505
Africa,,2003,1728.566
Africa,,2004,1742.281
Africa,,2005,1801.448
Africa,,2006,1765.819
Africa,,2007,1783.345
Africa,,2008,1828.429
Africa,,2009,1851.9
Africa,,2010,1891.723
Africa,,2011,1792.686
Africa,,2012,1843.13
Africa,,2013,1861.654
Africa,,2014,1842.862
Africa,,2015,1858.029
Africa,,2016,1825.175
Africa,,2017,1792.204
Africa,,2018,1780.354
Africa,,2019,1757.671
Africa,,2020,1489.107
Algeria,DZA,1965,1227.425
Algeria,DZA,1966,1571.209
Algeria,DZA,1967,1426.894
Algeria,DZA,1968,1475.991
Algeria,DZA,1969,1515.173
Algeria,DZA,1970,1683.216
Algeria,DZA,1971,1845.051
Algeria,DZA,1972,1970.526
Algeria,DZA,1973,2094.254
Algeria,DZA,1974,2262.916
Algeria,DZA,1975,2446.497
Algeria,DZA,1976,2734.304
Algeria,DZA,1977,3003.29
Algeria,DZA,1978,3016.638
Algeria,DZA,1979,3502.755
Algeria,DZA,1980,3444.161
Algeria,DZA,1981,3597.764
Algeria,DZA,1982,3695.001
Algeria,DZA,1983,4022.983
Algeria,DZA,1984,4319.238
Algeria,DZA,1985,4304.387
Algeria,DZA,1986,4242.909
Algeria,DZA,1987,4168.394
Algeria,DZA,1988,4057.226
Algeria,DZA,1989,4139.885
Algeria,DZA,1990,4340.707
Algeria,DZA,1991,4190.376
Algeria,DZA,1992,4117.633
Algeria,DZA,1993,4007.704
Algeria,DZA,1994,3758.837
Algeria,DZA,1995,3586.589
Algeria,DZA,1996,3362.973
Algeria,DZA,1997,3282.909
Algeria,DZA,1998,3333.874
Algeria,DZA,1999,3229.504
Algeria,DZA,2000,3322.33
Algeria,DZA,2001,3394.921
Algeria,DZA,2002,3716.745
Algeria,DZA,2003,3817.68
Algeria,DZA,2004,3938.16
Algeria,DZA,2005,4048.707
Algeria,DZA,2006,4157.005
Algeria,DZA,2007,4577.23
Algeria,DZA,2008,4892.401
Algeria,DZA,2009,5098.069
Algeria,DZA,2010,5047.942
Algeria,DZA,2011,5243.325
Algeria,DZA,2012,5467.472
Algeria,DZA,2013,5599.785
Algeria,DZA,2014,5701.549
Algeria,DZA,2015,5944.134
Algeria,DZA,2016,5661.063
Algeria,DZA,2017,5448.581
Algeria,DZA,2018,5430.892
Algeria,DZA,2019,5504.912
Algeria,DZA,2020,4589.515
Argentina,ARG,1965,12420.8
Argentina,ARG,1966,12620.526
Argentina,ARG,1967,12735.081
Argentina,ARG,1968,12809.391
Argentina,ARG,1969,13095.686
Argentina,ARG,1970,11658.27
Argentina,ARG,1971,12221.488
Argentina,ARG,1972,11973.026
Argentina,ARG,1973,11862.764
Argentina,ARG,1974,11668.13
Argentina,ARG,1975,10874.201
Argentina,ARG,1976,11048.887
Argentina,ARG,1977,11463.436
Argentina,ARG,1978,10985.142
Argentina,ARG,1979,11643.168
Argentina,ARG,1980,10645.704
Argentina,ARG,1981,9829.948
Argentina,ARG,1982,9203.775
Argentina,ARG,1983,9184.368
Argentina,ARG,1984,8595.351
Argentina,ARG,1985,7860.676
Argentina,ARG,1986,8134.449
Argentina,ARG,1987,8547.646
Argentina,ARG,1988,8473.096
Argentina,ARG,1989,7662.06
Argentina,ARG,1990,7049.951
Argentina,ARG,1991,7263.124
Argentina,ARG,1992,7536.484
Argentina,ARG,1993,7293.282
Argentina,ARG,1994,7600.64
Argentina,ARG,1995,7451.741
Argentina,ARG,1996,7370.912
Argentina,ARG,1997,7720.314
Argentina,ARG,1998,7854.832
Argentina,ARG,1999,7868.985
Argentina,ARG,2000,7184.495
Argentina,ARG,2001,6580.576
Argentina,ARG,2002,6178.466
Argentina,ARG,2003,6233.54
Argentina,ARG,2004,6616.618
Argentina,ARG,2005,6858.788
Argentina,ARG,2006,7160.928
Argentina,ARG,2007,7906.042
Argentina,ARG,2008,7910.445
Argentina,ARG,2009,7486.095
Argentina,ARG,2010,8024.262
Argentina,ARG,2011,8228.508
Argentina,ARG,2012,8651.78
Argentina,ARG,2013,9095.258
Argentina,ARG,2014,8910.369
Argentina,ARG,2015,8991.415
Argentina,ARG,2016,8625.783
Argentina,ARG,2017,8441.547
Argentina,ARG,2018,7962.17
Argentina,ARG,2019,7119.397
Argentina,ARG,2020,6359.988
Australia,AUS,1965,17680.211
Australia,AUS,1966,18462.891
Australia,AUS,1967,19697.056
Australia,AUS,1968,20898.115
Australia,AUS,1969,20964.117
Australia,AUS,1970,22683.888
Australia,AUS,1971,23443.701
Australia,AUS,1972,23484.58
Australia,AUS,1973,24709.53
Australia,AUS,1974,25852.305
Australia,AUS,1975,25273.903
Australia,AUS,1976,25533.07
Australia,AUS,1977,26439.586
Australia,AUS,1978,26734.243
Australia,AUS,1979,26775.485
Australia,AUS,1980,25209.612
Australia,AUS,1981,24525.459
Australia,AUS,1982,23822.994
Australia,AUS,1983,21065.563
Australia,AUS,1984,21459.889
Australia,AUS,1985,21246.684
Australia,AUS,1986,20615.402
Australia,AUS,1987,20803.736
Australia,AUS,1988,21393.622
Australia,AUS,1989,21928.727
Australia,AUS,1990,22101.806
Australia,AUS,1991,21095.828
Australia,AUS,1992,21293.151
Australia,AUS,1993,21703.555
Australia,AUS,1994,22225.969
Australia,AUS,1995,23774.573
Australia,AUS,1996,24135.969
Australia,AUS,1997,24259.162
Australia,AUS,1998,23993.648
Australia,AUS,1999,24278.783
Australia,AUS,2000,24009.874
Australia,AUS,2001,23813.151
Australia,AUS,2002,23811.477
Australia,AUS,2003,23453.755
Australia,AUS,2004,23707.459
Australia,AUS,2005,23660.933
Australia,AUS,2006,24026.792
Australia,AUS,2007,23962.011
Australia,AUS,2008,23553.38
Australia,AUS,2009,22526.842
Australia,AUS,2010,22383.349
Australia,AUS,2011,23141.09
Australia,AUS,2012,23580.122
Australia,AUS,2013,23940.045
Australia,AUS,2014,23648.702
Australia,AUS,2015,23154.794
Australia,AUS,2016,22929.172
Australia,AUS,2017,23658.843
Australia,AUS,2018,23726.44
Australia,AUS,2019,23239.271
Australia,AUS,2020,19932.558
Austria,AUT,1965,8938.556
Austria,AUT,1966,9764.225
Austria,AUT,1967,10348.308
Austria,AUT,1968,11891.28
Austria,AUT,1969,12999.285
Austria,AUT,1970,14241.663
Austria,AUT,1971,15841.292
Austria,AUT,1972,17032.177
Austria,AUT,1973,18394.464
Austria,AUT,1974,16420.537
Austria,AUT,1975,16570.38
Austria,AUT,1976,17984.013
Austria,AUT,1977,17231.112
Austria,AUT,1978,18559.81
Austria,AUT,1979,19350.373
Austria,AUT,1980,18908.317
Austria,AUT,1981,17178.09
Austria,AUT,1982,16298.08
Austria,AUT,1983,15793.542
Austria,AUT,1984,15353.492
Austria,AUT,1985,15362.83
Austria,AUT,1986,16158.953
Austria,AUT,1987,16606.181
Austria,AUT,1988,16448.68
Austria,AUT,1989,16160.967
Austria,AUT,1990,16662.423
Austria,AUT,1991,17870.861
Austria,AUT,1992,17268.303
Austria,AUT,1993,17278.507
Austria,AUT,1994,17016.792
Austria,AUT,1995,16878.601
Austria,AUT,1996,17403.207
Austria,AUT,1997,17643.877
Austria,AUT,1998,18303.177
Austria,AUT,1999,17966.63
Austria,AUT,2000,17566.565
Austria,AUT,2001,18978.801
Austria,AUT,2002,19278.602
Austria,AUT,2003,20785.173
Austria,AUT,2004,20120.762
Austria,AUT,2005,19945.876
Austria,AUT,2006,19855.512
Austria,AUT,2007,18602.727
Austria,AUT,2008,18367.189
Austria,AUT,2009,17371.995
Austria,AUT,2010,18064.082
Austria,AUT,2011,16771.118
Austria,AUT,2012,16658.632
Austria,AUT,2013,17081.05
Austria,AUT,2014,16268.559
Austria,AUT,2015,16094.942
Austria,AUT,2016,16516.378
Austria,AUT,2017,16592.699
Austria,AUT,2018,16618.731
Austria,AUT,2019,17132.509
Austria,AUT,2020,14800.154
Azerbaijan,AZE,1985,14578.324
Azerbaijan,AZE,1986,15020.356
Azerbaijan,AZE,1987,13901.092
Azerbaijan,AZE,1988,14000.421
Azerbaijan,AZE,1989,13428.223
Azerbaijan,AZE,1990,13861.42
Azerbaijan,AZE,1991,13156.011
Azerbaijan,AZE,1992,12623.194
Azerbaijan,AZE,1993,12405.504
Azerbaijan,AZE,1994,11213.224
Azerbaijan,AZE,1995,9990.108
Azerbaijan,AZE,1996,8881.874
Azerbaijan,AZE,1997,8378.188
Azerbaijan,AZE,1998,8745.231
Azerbaijan,AZE,1999,8317.32
Azerbaijan,AZE,2000,9143.015
Azerbaijan,AZE,2001,5766.583
Azerbaijan,AZE,2002,5257.842
Azerbaijan,AZE,2003,6051.563
Azerbaijan,AZE,2004,6459.172
Azerbaijan,AZE,2005,7471.774
Azerbaijan,AZE,2006,6617.8
Azerbaijan,AZE,2007,6173.021
Azerbaijan,AZE,2008,4880.568
Azerbaijan,AZE,2009,4498.919
Azerbaijan,AZE,2010,4388.225
Azerbaijan,AZE,2011,5311.627
Azerbaijan,AZE,2012,5484.294
Azerbaijan,AZE,2013,5892.534
Azerbaijan,AZE,2014,5711.803
Azerbaijan,AZE,2015,5726.222
Azerbaijan,AZE,2016,5621.897
Azerbaijan,AZE,2017,5608.977
Azerbaijan,AZE,2018,5817.001
Azerbaijan,AZE,2019,5741.769
Azerbaijan,AZE,2020,4987.793
Bangladesh,BGD,1971,124.143
Bangladesh,BGD,1972,148.877
Bangladesh,BGD,1973,165.708
Bangladesh,BGD,1974,169.613
Bangladesh,BGD,1975,194.556
Bangladesh,BGD,1976,205.839
Bangladesh,BGD,1977,197.687
Bangladesh,BGD,1978,204.906
Bangladesh,BGD,1979,220.722
Bangladesh,BGD,1980,242.229
Bangladesh,BGD,1981,243.287
Bangladesh,BGD,1982,233.776
Bangladesh,BGD,1983,203.703
Bangladesh,BGD,1984,199.986
Bangladesh,BGD,1985,217.473
Bangladesh,BGD,1986,228.308
Bangladesh,BGD,1987,218.932
Bangladesh,BGD,1988,213.719
Bangladesh,BGD,1989,227.835
Bangladesh,BGD,1990,215.445
Bangladesh,BGD,1991,195.294
Bangladesh,BGD,1992,213.035
Bangladesh,BGD,1993,233.521
Bangladesh,BGD,1994,238.224
Bangladesh,BGD,1995,302.627
Bangladesh,BGD,1996,302.648
Bangladesh,BGD,1997,340.186
Bangladesh,BGD,1998,367.254
Bangladesh,BGD,1999,320.984
Bangladesh,BGD,2000,309.325
Bangladesh,BGD,2001,362.574
Bangladesh,BGD,2002,357.527
Bangladesh,BGD,2003,364.24
Bangladesh,BGD,2004,338.205
Bangladesh,BGD,2005,335.331
Bangladesh,BGD,2006,334.393
Bangladesh,BGD,2007,312.347
Bangladesh,BGD,2008,313.731
Bangladesh,BGD,2009,290.092
Bangladesh,BGD,2010,319.572
Bangladesh,BGD,2011,408.261
Bangladesh,BGD,2012,430.702
Bangladesh,BGD,2013,416.816
Bangladesh,BGD,2014,462.681
Bangladesh,BGD,2015,484.241
Bangladesh,BGD,2016,524.192
Bangladesh,BGD,2017,580.677
Bangladesh,BGD,2018,657.063
Bangladesh,BGD,2019,641.387
Bangladesh,BGD,2020,559.037
Belarus,BLR,1985,29928.879
Belarus,BLR,1986,35134.235
Belarus,BLR,1987,34539.227
Belarus,BLR,1988,33276.705
Belarus,BLR,1989,31027.969
Belarus,BLR,1990,28615.344
Belarus,BLR,1991,27644.836
Belarus,BLR,1992,23565.518
Belarus,BLR,1993,16827.299
Belarus,BLR,1994,13689.635
Belarus,BLR,1995,12459.221
Belarus,BLR,1996,12291.786
Belarus,BLR,1997,10775.917
Belarus,BLR,1998,10240.083
Belarus,BLR,1999,9432.216
Belarus,BLR,2000,9300.98
Belarus,BLR,2001,9123.013
Belarus,BLR,2002,9545.709
Belarus,BLR,2003,9811.876
Belarus,BLR,2004,9859.6
Belarus,BLR,2005,9239.115
Belarus,BLR,2006,10830.848
Belarus,BLR,2007,9935.729
Belarus,BLR,2008,9881.181
Belarus,BLR,2009,11448.152
Belarus,BLR,2010,9244.734
Belarus,BLR,2011,10508.667
Belarus,BLR,2012,12855.038
Belarus,BLR,2013,8851.958
Belarus,BLR,2014,10028.348
Belarus,BLR,2015,8556.517
Belarus,BLR,2016,8407.458
Belarus,BLR,2017,8385.269
Belarus,BLR,2018,9258.881
Belarus,BLR,2019,8828.97
Belarus,BLR,2020,8103.045
Belgium,BEL,1965,19956.157
Belgium,BEL,1966,20261.919
Belgium,BEL,1967,22251.106
Belgium,BEL,1968,25733.842
Belgium,BEL,1969,29585.157
Belgium,BEL,1970,32164.674
Belgium,BEL,1971,32856.885
Belgium,BEL,1972,35435.7
Belgium,BEL,1973,37099.461
Belgium,BEL,1974,32592.954
Belgium,BEL,1975,30853.752
Belgium,BEL,1976,32107.206
Belgium,BEL,1977,31508.572
Belgium,BEL,1978,33552.617
Belgium,BEL,1979,33286.506
Belgium,BEL,1980,30719.724
Belgium,BEL,1981,28123.934
Belgium,BEL,1982,26605.654
Belgium,BEL,1983,24121.91
Belgium,BEL,1984,23319.568
Belgium,BEL,1985,23645.162
Belgium,BEL,1986,26685.137
Belgium,BEL,1987,26839.778
Belgium,BEL,1988,27636.009
Belgium,BEL,1989,27084.272
Belgium,BEL,1990,27890.832
Belgium,BEL,1991,29809.101
Belgium,BEL,1992,30290.809
Belgium,BEL,1993,29678.386
Belgium,BEL,1994,32145.187
Belgium,BEL,1995,31931.714
Belgium,BEL,1996,34506.748
Belgium,BEL,1997,35303.058
Belgium,BEL,1998,35746.082
Belgium,BEL,1999,34500.946
Belgium,BEL,2000,34967.306
Belgium,BEL,2001,35375.103
Belgium,BEL,2002,35365.937
Belgium,BEL,2003,37183.5
Belgium,BEL,2004,37415.791
Belgium,BEL,2005,36976.489
Belgium,BEL,2006,36606.589
Belgium,BEL,2007,36702.66
Belgium,BEL,2008,38208.623
Belgium,BEL,2009,34120.49
Belgium,BEL,2010,35098.898
Belgium,BEL,2011,32633.064
Belgium,BEL,2012,31186.116
Belgium,BEL,2013,31908.91
Belgium,BEL,2014,31180.772
Belgium,BEL,2015,31990.551
Belgium,BEL,2016,32292.207
Belgium,BEL,2017,32653.853
Belgium,BEL,2018,34372.69
Belgium,BEL,2019,32014.947
Belgium,BEL,2020,22309.075
Brazil,BRA,1965,2131.74
Brazil,BRA,1966,2261.443
Brazil,BRA,1967,2271.711
Brazil,BRA,1968,2657.419
Brazil,BRA,1969,2841.807
Brazil,BRA,1970,3135.404
Brazil,BRA,1971,3370.798
Brazil,BRA,1972,3785.104
Brazil,BRA,1973,4550.501
Brazil,BRA,1974,4792.84
Brazil,BRA,1975,4831.785
Brazil,BRA,1976,5103.749
Brazil,BRA,1977,5097.784
Brazil,BRA,1978,5415.648
Brazil,BRA,1979,5557.756
Brazil,BRA,1980,5241.773
Brazil,BRA,1981,4884.738
Brazil,BRA,1982,4836.995
Brazil,BRA,1983,4487.437
Brazil,BRA,1984,4441.618
Brazil,BRA,1985,4411.14
Brazil,BRA,1986,4771.453
Brazil,BRA,1987,4812.553
Brazil,BRA,1988,4803.634
Brazil,BRA,1989,4750.896
Brazil,BRA,1990,4607.759
Brazil,BRA,1991,4578.441
Brazil,BRA,1992,4852.878
Brazil,BRA,1993,4965.286
Brazil,BRA,1994,5214.567
Brazil,BRA,1995,5355.584
Brazil,BRA,1996,5607.294
Brazil,BRA,1997,5932.988
Brazil,BRA,1998,6090.842
Brazil,BRA,1999,6092.881
Brazil,BRA,2000,5914.494
Brazil,BRA,2001,5929.799
Brazil,BRA,2002,5734.662
Brazil,BRA,2003,5495.46
Brazil,BRA,2004,5611.375
Brazil,BRA,2005,5663.689
Brazil,BRA,2006,5710.376
Brazil,BRA,2007,5875.359
Brazil,BRA,2008,6075.477
Brazil,BRA,2009,5962.918
Brazil,BRA,2010,6442.618
Brazil,BRA,2011,6787.044
Brazil,BRA,2012,6938.47
Brazil,BRA,2013,7273.849
Brazil,BRA,2014,7443.571
Brazil,BRA,2015,6917.03
Brazil,BRA,2016,6507.346
Brazil,BRA,2017,6555.706
Brazil,BRA,2018,6260.629
Brazil,BRA,2019,6331.029
Brazil,BRA,2020,6020.27
Bulgaria,BGR,1965,5316.514
Bulgaria,BGR,1966,6020.213
Bulgaria,BGR,1967,7517.534
Bulgaria,BGR,1968,8849.769
Bulgaria,BGR,1969,10796.375
Bulgaria,BGR,1970,12464.157
Bulgaria,BGR,1971,13626.445
Bulgaria,BGR,1972,14088.682
Bulgaria,BGR,1973,14775.02
Bulgaria,BGR,1974,15287.328
Bulgaria,BGR,1975,16131.242
Bulgaria,BGR,1976,16698.275
Bulgaria,BGR,1977,17301.586
Bulgaria,BGR,1978,17761.378
Bulgaria,BGR,1979,18248.761
Bulgaria,BGR,1980,18585.946
Bulgaria,BGR,1981,16517.054
Bulgaria,BGR,1982,15959.764
Bulgaria,BGR,1983,15374.094
Bulgaria,BGR,1984,14737.472
Bulgaria,BGR,1985,13608.314
Bulgaria,BGR,1986,14348.988
Bulgaria,BGR,1987,13806.295
Bulgaria,BGR,1988,14697.447
Bulgaria,BGR,1989,14400.109
Bulgaria,BGR,1990,13368.383
Bulgaria,BGR,1991,8961.733
Bulgaria,BGR,1992,8061.905
Bulgaria,BGR,1993,8830.634
Bulgaria,BGR,1994,8462.266
Bulgaria,BGR,1995,8819.119
Bulgaria,BGR,1996,8192.213
Bulgaria,BGR,1997,6547.767
Bulgaria,BGR,1998,6960.217
Bulgaria,BGR,1999,6378.542
Bulgaria,BGR,2000,6340.323
Bulgaria,BGR,2001,6610.511
Bulgaria,BGR,2002,6884.828
Bulgaria,BGR,2003,7414.927
Bulgaria,BGR,2004,7274.783
Bulgaria,BGR,2005,8018.587
Bulgaria,BGR,2006,8167.315
Bulgaria,BGR,2007,8103.56
Bulgaria,BGR,2008,7845.92
Bulgaria,BGR,2009,7116.667
Bulgaria,BGR,2010,6394.326
Bulgaria,BGR,2011,6142.433
Bulgaria,BGR,2012,6402.811
Bulgaria,BGR,2013,5954.138
Bulgaria,BGR,2014,6475.469
Bulgaria,BGR,2015,7318.96
Bulgaria,BGR,2016,7433.643
Bulgaria,BGR,2017,7834.226
Bulgaria,BGR,2018,7865.158
Bulgaria,BGR,2019,8273.223
Bulgaria,BGR,2020,7557.77
Canada,CAN,1965,32750.122
Canada,CAN,1966,33904.339
Canada,CAN,1967,35577.583
Canada,CAN,1968,37233.073
Canada,CAN,1969,38123.002
Canada,CAN,1970,39991.948
Canada,CAN,1971,40410.272
Canada,CAN,1972,41877.74
Canada,CAN,1973,45042.14
Canada,CAN,1974,45151.123
Canada,CAN,1975,43939.934
Canada,CAN,1976,44440.492
Canada,CAN,1977,44258.195
Canada,CAN,1978,45172.195
Canada,CAN,1979,46421.076
Canada,CAN,1980,45116.489
Canada,CAN,1981,42296.377
Canada,CAN,1982,38017.728
Canada,CAN,1983,35385.205
Canada,CAN,1984,35335.477
Canada,CAN,1985,35075.977
Canada,CAN,1986,35399.73
Canada,CAN,1987,36039.573
Canada,CAN,1988,37409.328
Canada,CAN,1989,38333.001
Canada,CAN,1990,34958.701
Canada,CAN,1991,32725.434
Canada,CAN,1992,33180.409
Canada,CAN,1993,33227.599
Canada,CAN,1994,33570.137
Canada,CAN,1995,34859.505
Canada,CAN,1996,35364.872
Canada,CAN,1997,36099.513
Canada,CAN,1998,36453.929
Canada,CAN,1999,36813.867
Canada,CAN,2000,36261.563
Canada,CAN,2001,36932.04
Canada,CAN,2002,37944.807
Canada,CAN,2003,38973.151
Canada,CAN,2004,40260.951
Canada,CAN,2005,38724.781
Canada,CAN,2006,38619.796
Canada,CAN,2007,39212.925
Canada,CAN,2008,37377.385
Canada,CAN,2009,35973.13
Canada,CAN,2010,37154.534
Canada,CAN,2011,36805.322
Canada,CAN,2012,36875.525
Canada,CAN,2013,36305.196
Canada,CAN,2014,35920.457
Canada,CAN,2015,35656.387
Canada,CAN,2016,35209.267
Canada,CAN,2017,34571.851
Canada,CAN,2018,35470.281
Canada,CAN,2019,35497.035
Canada,CAN,2020,31357.514
Chile,CHL,1965,4628.277
Chile,CHL,1966,4976.41
Chile,CHL,1967,5106.321
Chile,CHL,1968,5291.62
Chile,CHL,1969,5543.138
Chile,CHL,1970,5757.075
Chile,CHL,1971,6274.904
Chile,CHL,1972,6541.321
Chile,CHL,1973,6127.604
Chile,CHL,1974,5774.124
Chile,CHL,1975,4954.959
Chile,CHL,1976,5172.615
Chile,CHL,1977,5218.745
Chile,CHL,1978,5623.253
Chile,CHL,1979,5591.858
Chile,CHL,1980,5577.974
Chile,CHL,1981,5680.56
Chile,CHL,1982,4970.562
Chile,CHL,1983,4761.471
Chile,CHL,1984,4696.69
Chile,CHL,1985,4503.019
Chile,CHL,1986,4744.552
Chile,CHL,1987,4879.043
Chile,CHL,1988,5289.76
Chile,CHL,1989,5756.325
Chile,CHL,1990,5977.997
Chile,CHL,1991,6556.604
Chile,CHL,1992,6986.223
Chile,CHL,1993,7492.802
Chile,CHL,1994,7921.188
Chile,CHL,1995,8577.809
Chile,CHL,1996,8979.209
Chile,CHL,1997,9527.993
Chile,CHL,1998,9615.513
Chile,CHL,1999,9606.448
Chile,CHL,2000,9279.487
Chile,CHL,2001,8729.29
Chile,CHL,2002,9012.412
Chile,CHL,2003,8613.312
Chile,CHL,2004,9037.951
Chile,CHL,2005,9280.159
Chile,CHL,2006,10205.02
Chile,CHL,2007,12994.136
Chile,CHL,2008,13351.624
Chile,CHL,2009,12901.276
Chile,CHL,2010,11306.834
Chile,CHL,2011,12223.046
Chile,CHL,2012,12104.775
Chile,CHL,2013,11566.964
Chile,CHL,2014,11121.593
Chile,CHL,2015,11098.065
Chile,CHL,2016,11606.861
Chile,CHL,2017,10950.401
Chile,CHL,2018,11277.415
Chile,CHL,2019,11146.806
Chile,CHL,2020,10070.378
China,CHN,1965,178.209
China,CHN,1966,223.325
China,CHN,1967,214.656
China,CHN,1968,228.339
China,CHN,1969,297.827
China,CHN,1970,401.215
China,CHN,1971,532.045
China,CHN,1972,597.706
China,CHN,1973,712.753
China,CHN,1974,802.534
China,CHN,1975,868.11
China,CHN,1976,975.073
China,CHN,1977,1013.729
China,CHN,1978,1107.418
China,CHN,1979,1094.478
China,CHN,1980,1011.632
China,CHN,1981,947.126
China,CHN,1982,925.065
China,CHN,1983,932.351
China,CHN,1984,952.394
China,CHN,1985,981.099
China,CHN,1986,1025.169
China,CHN,1987,1068.956
China,CHN,1988,1127.341
China,CHN,1989,1159.549
China,CHN,1990,1131.437
China,CHN,1991,1206.867
China,CHN,1992,1297.645
China,CHN,1993,1419.96
China,CHN,1994,1426.092
China,CHN,1995,1531.26
China,CHN,1996,1664.119
China,CHN,1997,1801.334
China,CHN,1998,1836.013
China,CHN,1999,1939.245
China,CHN,2000,2062.018
China,CHN,2001,2094.379
China,CHN,2002,2247.299
China,CHN,2003,2487.279
China,CHN,2004,2887.249
China,CHN,2005,2920.684
China,CHN,2006,3119.36
China,CHN,2007,3254.878
China,CHN,2008,3301.739
China,CHN,2009,3406.867
China,CHN,2010,3854.111
China,CHN,2011,3971.915
China,CHN,2012,4140.44
China,CHN,2013,4298.437
China,CHN,2014,4443.376
China,CHN,2015,4785.632
China,CHN,2016,4923.4
China,CHN,2017,5122.014
China,CHN,2018,5265.921
China,CHN,2019,5412.07
China,CHN,2020,5500.126
Colombia,COL,1965,2458.928
Colombia,COL,1966,2721.901
Colombia,COL,1967,2668.652
Colombia,COL,1968,2897.605
Colombia,COL,1969,2710.769
Colombia,COL,1970,2994.011
Colombia,COL,1971,3023.003
Colombia,COL,1972,3349.883
Colombia,COL,1973,3150.082
Colombia,COL,1974,3414.487
Colombia,COL,1975,3359.068
Colombia,COL,1976,3464.075
Colombia,COL,1977,3398.3
Colombia,COL,1978,3392.584
Colombia,COL,1979,3518.755
Colombia,COL,1980,3286.81
Colombia,COL,1981,3294.288
Colombia,COL,1982,3307.071
Colombia,COL,1983,3347.763
Colombia,COL,1984,3259.493
Colombia,COL,1985,3313.899
Colombia,COL,1986,3215.675
Colombia,COL,1987,3318.076
Colombia,COL,1988,3422.568
Colombia,COL,1989,3446.384
Colombia,COL,1990,3431.381
Colombia,COL,1991,3452.328
Colombia,COL,1992,3722.822
Colombia,COL,1993,3882.505
Colombia,COL,1994,3933.214
Colombia,COL,1995,4066.838
Colombia,COL,1996,4125.7
Colombia,COL,1997,4141.909
Colombia,COL,1998,3965.042
Colombia,COL,1999,3460.086
Colombia,COL,2000,3335.113
Colombia,COL,2001,3079.746
Colombia,COL,2002,2982.99
Colombia,COL,2003,3055.905
Colombia,COL,2004,3012.703
Colombia,COL,2005,3087.07
Colombia,COL,2006,2961.089
Colombia,COL,2007,2885.937
Colombia,COL,2008,3085.448
Colombia,COL,2009,3003.084
Colombia,COL,2010,3120.825
Colombia,COL,2011,3178.966
Colombia,COL,2012,3424.841
Colombia,COL,2013,3354.643
Colombia,COL,2014,3498.383
Colombia,COL,2015,3701.448
Colombia,COL,2016,3746.13
Colombia,COL,2017,3593.705
Colombia,COL,2018,3640.279
Colombia,COL,2019,3753.866
Colombia,COL,2020,3016.801
Croatia,HRV,1990,11363.37
Croatia,HRV,1991,8087.45
Croatia,HRV,1992,8133.821
Croatia,HRV,1993,8658.481
Croatia,HRV,1994,9008.983
Croatia,HRV,1995,10069.719
Croatia,HRV,1996,9637.61
Croatia,HRV,1997,10389.236
Croatia,HRV,1998,11815.603
Croatia,HRV,1999,11792.543
Croatia,HRV,2000,10557.488
Croatia,HRV,2001,10868.133
Croatia,HRV,2002,11415.926
Croatia,HRV,2003,12653.194
Croatia,HRV,2004,11885.248
Croatia,HRV,2005,12250.284
Croatia,HRV,2006,12462.781
Croatia,HRV,2007,12784.225
Croatia,HRV,2008,12150.007
Croatia,HRV,2009,11897.414
Croatia,HRV,2010,10140.079
Croatia,HRV,2011,9676.246
Croatia,HRV,2012,8706.07
Croatia,HRV,2013,8412.667
Croatia,HRV,2014,8850.298
Croatia,HRV,2015,9243.64
Croatia,HRV,2016,9336.384
Croatia,HRV,2017,10041.387
Croatia,HRV,2018,9791.018
Croatia,HRV,2019,9617.598
Croatia,HRV,2020,8743.855
Cyprus,CYP,1965,8055.903
Cyprus,CYP,1966,9120.995
Cyprus,CYP,1967,9787.332
Cyprus,CYP,1968,10739.032
Cyprus,CYP,1969,12521.922
Cyprus,CYP,1970,13045.308
Cyprus,CYP,1971,15379.509
Cyprus,CYP,1972,17097.131
Cyprus,CYP,1973,18137.441
Cyprus,CYP,1974,15900.269
Cyprus,CYP,1975,13128.43
Cyprus,CYP,1976,13190.494
Cyprus,CYP,1977,14720.785
Cyprus,CYP,1978,14919.344
Cyprus,CYP,1979,14989.252
Cyprus,CYP,1980,14996.43
Cyprus,CYP,1981,14301.553
Cyprus,CYP,1982,17078.977
Cyprus,CYP,1983,17909.695
Cyprus,CYP,1984,18076.864
